item_id,mse_fcst,mse_naive_insample,weights,msse,rmsse,wrmsse
2753,14.52631364163709,24.993333333333332,0.00012922764,0.581207534341308,0.7623696835140469,9.851923721988596e-05
2754,18.030825974399967,25.66932059447983,0.0003457611,0.7024270824790542,0.8381092306370657,0.0002897855711192107
2755,2.2374190533753575,4.531847133757962,0.0002019702,0.49371017762463965,0.7026451292257277,0.0001419133725726109
2756,1.1342109095961708,3.9134819532908707,4.657346e-05,0.2898214232577222,0.5383506508380222,2.5072852103360212e-05
2757,25.75467169492993,40.80169286577993,9.750115e-05,0.6312157630236509,0.7944908829078222,7.746377464214619e-05
2758,7.897110423303994,6.4463906581740975,0.00029474337,1.2250437247842507,1.1068169337267346,0.0003262269504780249
2759,2.837415087547317,2.3572186836518045,3.6754594e-05,1.2037131332896072,1.0971386117030095,4.0324884756553396e-05
2760,3.599143059006147,7.888535031847134,0.00010147891,0.4562498669874566,0.6754627058450057,6.85452182016139e-05
2761,5.707760207937964,6.266060606060606,0.00012388853,0.9109008940030604,0.9544112813682896,0.00011824061128644692
2762,0.43509039684232703,1.6414108425865448,6.0402813e-06,0.26507098987887096,0.5148504538978974,3.1098415575562403e-06
2763,3.325952966932534,5.572186836518047,9.2977774e-05,0.596884681815669,0.7725831229166665,7.183305925331344e-05
2764,7.11696614262602,10.924894003634162,0.00014475397,0.6514448689624416,0.807121347111103,0.00011683401839859851
2765,1.3079179778242083,3.3545647558386413,9.525857e-05,0.38989200478177344,0.6244133284786396,5.9480719987292306e-05
2766,2.407438739344816,5.467622080679406,0.00010317587,0.44030818220809953,0.6635572184884281,6.846309526108824e-05
2767,2.1271477579341442,7.661889596602973,7.9481266e-05,0.27762704370958974,0.5269032583972031,4.187893796152677e-05
2768,1.464531328316146,4.054140127388535,0.00015500661,0.361243391273582,0.6010352662478151,9.3164437976077e-05
2769,1.4859209302587622,7.491814946619217,8.102818e-05,0.19833924634367858,0.44535294581228335,3.608613781126329e-05
2770,8.420838825902912,9.219745222929935,0.0002736215,0.9133483217041501,0.955692587448574,0.0002614980350926861
2771,14.74257068248451,155.48195329087048,0.00010927072,0.09481853276505087,0.3079261807074073,3.364731457223694e-05
2772,10.757821020378074,9.765268189060011,4.7449226e-05,1.1016411236334518,1.0495909315697483,4.980227759073657e-05
2773,3.8445274730729024,7.972929936305732,0.00012410678,0.4821975740143365,0.6944044743622672,8.618030352278928e-05
2774,2.0908238882091466,3.520700636942675,7.4308555e-05,0.5938658533674103,0.7706269222960033,5.726417285366645e-05
2775,1.3913789243883719,2.201698513800425,3.5652396e-05,0.6319570620896076,0.7949572706061676,2.8342131443596724e-05
